game_id,nickname,score,bot_nickname,bot_score,bot_rating,rating
13864,Modupe,388,BetterBot,418,1935,1820
13865,kar2008,476,BetterBot,298,1660,1847
13868,Gtowngrad,346,BetterBot,396,1657,1386
13869,BeautifulWaste,401,BetterBot,370,1907,1822
13870,tripack,437,STEEBot,458,1785,1509
13871,snorkl,376,STEEBot,403,2071,1908
13872,hickoryhoosier,340,BetterBot,455,1713,1545
13874,CobaltBlue,298,BetterBot,435,1656,1500
13876,Olympicnaija,414,STEEBot,446,2098,1899
13878,meganlmz,363,HastyBot,511,2105,1857
13879,Crookshanks,267,BetterBot,430,2003,1980
13880,dathanl,373,BetterBot,400,1681,1586
13881,oranggua,348,BetterBot,302,1959,1882
13882,BillooBhai_Pak,370,STEEBot,505,2142,2032
13884,Hadexzy,367,STEEBot,401,1830,1706
13886,thisguy,391,HastyBot,427,2094,1884
13888,Aghalya,346,BetterBot,433,2014,1908
13889,ruby43,407,BetterBot,322,1655,1590
13890,stevy,388,STEEBot,415,1838,1500
13891,pandorable,346,BetterBot,438,1832,1586
13892,BB-8,361,HastyBot,444,1635,1500
13893,sungoer,375,HastyBot,422,1980,1842
13894,Vidyam,269,STEEBot,518,2185,1301
13896,Vishy56789,306,HastyBot,562,1940,1706
13897,nykxis,440,STEEBot,468,2153,1869
13898,snorkl,335,STEEBot,446,2111,1895
13899,pandorable,279,BetterBot,452,1842,1670
13900,Trayz,340,STEEBot,551,2134,1982
13901,pandorable,274,BetterBot,419,1853,1565
13904,irfan2024,128,BetterBot,570,2049,1393
13905,snorkl,405,STEEBot,461,2103,1914
13907,shaneabbas,383,STEEBot,379,2083,1983
13908,Crookshanks,380,BetterBot,268,1953,1967
13909,ccm,476,HastyBot,436,2146,1690
13912,rameez,359,HastyBot,444,1951,1557
13913,meetsumeet,371,HastyBot,842,1891,1500
13917,chloe,465,HastyBot,337,2034,1875
13918,BB-8,368,HastyBot,336,1614,1500
13919,Vishy56789,410,HastyBot,432,2046,1745
13921,BeautifulWaste,376,BetterBot,408,1943,1826
13922,Indominus,502,HastyBot,368,2256,2173
13923,kar2008,369,BetterBot,404,1687,1741
13926,ooo999999,380,STEEBot,396,1911,1388
13928,Archana_Padumadasa,374,BetterBot,492,1921,1619
13929,HivinD,450,STEEBot,454,2149,2107
13930,NishanyaGammanpila,303,BetterBot,392,1965,1840
13932,BB-8,320,HastyBot,402,1664,1500
13933,pisces223,348,STEEBot,450,1877,1645
13935,SMHF7,201,STEEBot,338,2154,1300
13936,mmmmice,395,STEEBot,465,1877,1811
13939,BB-8,353,HastyBot,288,1649,1500
13940,mytbear,393,HastyBot,464,2247,2128
13942,BethMix,282,STEEBot,453,1867,1524
13944,Kaumadee,200,BetterBot,341,1922,1797
13945,ruby43,381,BetterBot,340,1703,1590
13946,kenting,332,BetterBot,352,1964,1979
13947,BeautifulWaste,396,STEEBot,446,2206,1789
13948,BB-8,465,HastyBot,282,1614,1500
13949,Zynx,481,BetterBot,280,1903,1874
13953,SirFink,308,STEEBot,439,1850,1420
13956,auricle,322,HastyBot,431,2049,1796
13957,thisguy,376,HastyBot,446,1940,1912
13958,Uzams,292,STEEBot,444,2108,1729
13959,Glilac,516,STEEBot,476,2160,2068
13962,kar2008,526,STEEBot,421,1814,1862
13963,saracen256,366,HastyBot,404,2196,1834
13964,Kovert,334,BetterBot,350,1672,1769
13965,BB-8,407,HastyBot,268,1615,1500
13966,LeChamp21,320,BetterBot,485,1921,1670
13967,Y4NSH3Ng,362,BetterBot,348,1864,1502
13968,proton2020,409,STEEBot,418,2088,1979
13969,noahslat,456,HastyBot,455,2263,1867
13970,ChrisOB,495,STEEBot,482,2101,2012
13971,scaredy,356,BetterBot,342,1725,1680
13972,pandorable,332,BetterBot,408,1941,1581
13977,mytbear,461,HastyBot,313,2236,2065
13978,BethMix,279,HastyBot,419,2027,1581
13981,Goldenlamb,480,STEEBot,408,2123,2013
13982,BB-8,380,HastyBot,411,1615,1500
13984,Meith,334,BetterBot,404,1910,2057
13985,dystopianist,347,STEEBot,384,1805,1815
13986,Marlon,378,HastyBot,505,2289,2162
13989,Jayallard,433,STEEBot,539,2150,1662
13990,Crookshanks,350,STEEBot,435,2142,1970
13991,BB-8,326,HastyBot,384,1664,1500
13992,Indominus,458,HastyBot,392,2233,2189
13994,meganlmz,350,HastyBot,568,2207,1846
13997,pandorable,385,BetterBot,422,1863,1736
13998,gameatiruth,472,HastyBot,410,2236,2062
14000,busker221,374,HastyBot,454,2181,2030
14002,frz,418,BetterBot,398,2032,2122
14003,BethMix,253,STEEBot,415,1845,1597
14004,SQUID,304,BetterBot,348,1946,1694
14005,frz,430,BetterBot,358,2000,2127
14006,Seshaya_Wijesinghe,380,BetterBot,483,2007,1705
14007,sarainvt,345,HastyBot,474,2042,1593
14009,pandorable,337,BetterBot,474,1817,1615
14010,orlyns,418,STEEBot,473,2168,2004
14011,Elvygrace,186,HastyBot,659,2354,1488
14013,Kovert,387,BetterBot,350,1673,1751
14014,stevy,335,STEEBot,461,1868,1500
14015,Qi,359,HastyBot,482,2253,2120
14017,Vishy56789,268,HastyBot,561,2067,1714
14019,pandorable,294,BetterBot,351,1866,1678
14020,BB-8,395,HastyBot,402,1664,1500
14021,LIMEUJIE,300,BetterBot,404,2002,1862
14022,BB-8,387,HastyBot,463,1614,1500
14023,gerald0506,396,STEEBot,430,2228,2041
14024,UcheVictor,330,STEEBot,453,2116,1948
14025,deathstar,301,STEEBot,464,1870,1666
14027,Nickphone,382,STEEBot,403,1928,1500
14028,BB-8,368,HastyBot,371,1649,1500
14029,rak1507,366,STEEBot,463,2115,2072
14030,JohnMilton13,391,STEEBot,477,1879,1799
14031,pandorable,336,BetterBot,302,1901,1621
14032,kar2008,398,BetterBot,454,1656,1845
14033,Edemaro,414,HastyBot,558,2185,1852
14035,NimuthuWitharana,288,HastyBot,568,2239,2163
14036,Camelngz,290,STEEBot,414,2073,1965
14038,sungoer,541,HastyBot,372,1972,1818
14039,Gimhan04,465,BetterBot,453,2021,1700
14040,BB-8,406,HastyBot,327,1614,1500
14041,NoelL,399,HastyBot,551,2235,2070
14042,BB-8,315,HastyBot,574,1614,1500
14044,peter3000,366,HastyBot,581,2336,2099
14046,vtr14AA,373,STEEBot,330,1810,1711
14047,AASM16,401,BetterBot,424,2063,1936
14048,davidavid,336,BetterBot,452,1995,1868
14049,stevy,460,STEEBot,373,1833,1500
14050,Raven10,391,HastyBot,515,2183,1947
14052,Yracivc,578,STEEBot,341,2116,2137
14055,PVMG,361,BetterBot,398,1927,2016
14056,jaundiced,445,STEEBot,337,1892,1578
14057,BB-8,379,HastyBot,323,1640,1500
14060,Matt_86,364,BetterBot,441,1976,1999
14061,arjun15,367,BetterBot,399,1995,1897
14062,proton2020,397,STEEBot,392,2102,1979
14063,BB-8,392,HastyBot,341,1615,1500
14064,Alyaa_Hana,238,STEEBot,468,2159,1644
14066,MasterYeri,446,STEEBot,508,2165,2024
14068,Goldenlamb,435,STEEBot,399,2102,1975
14069,Goldenlamb,441,STEEBot,409,2219,1998
14070,Goldenwick,365,BetterBot,447,1703,1359
14071,qamardeen,344,HastyBot,447,2277,2036
14072,kar2008,369,BetterBot,380,1635,1854
14073,tripack,342,STEEBot,439,1770,1523
14074,Goldenlamb,410,STEEBot,379,2102,2138
14075,Crookshanks,432,BetterBot,377,1998,1829
14077,orlyns,294,STEEBot,465,2154,1985
14079,Anita,433,STEEBot,388,1907,1594
14080,BB-8,391,HastyBot,409,1640,1500
14081,akiff_faleel,408,STEEBot,423,2202,2067
14083,runnerguy,333,HastyBot,542,2060,1848
14086,WELCOME,331,HastyBot,491,2205,2118
14087,BB-8,347,HastyBot,450,1640,1500
14090,pandorable,271,BetterBot,364,1855,1699
14091,sungoer,380,HastyBot,446,1911,1799
14093,Olympicnaija,458,STEEBot,382,2093,1889
14095,Modupe,401,BetterBot,506,2001,1824
14096,nyjets313,403,HastyBot,428,2002,1976
14097,Phenom,453,HastyBot,545,2158,2051
14098,mmmmice,439,STEEBot,429,1907,1801
14099,MasterYeri,315,STEEBot,501,2125,1991
14100,TheGidfather,376,BetterBot,370,1655,1596
14103,snorkl,394,STEEBot,490,2108,1903
14105,HappyWanderer,603,HastyBot,366,1982,1856
14106,magic29,531,BetterBot,322,1900,1920
14110,BB-8,416,HastyBot,295,1640,1500
14111,HJFan,400,HastyBot,446,2043,1635
14113,Anita,305,STEEBot,503,1888,1524
14114,Vishy56789,216,HastyBot,512,2013,1660
14115,meetsumeet,360,STEEBot,508,2037,1986
14117,Edemaro,460,HastyBot,318,2215,1825
14118,BB-8,440,HastyBot,472,1614,1500
14119,Rexington,461,STEEBot,441,2091,2042
14120,BB-8,388,HastyBot,276,1664,1500
14122,Modupe,398,STEEBot,406,2110,1827
14123,deathstar,274,STEEBot,439,1840,1611
14124,Kovert,369,BetterBot,369,1690,1758
14125,ccm,324,HastyBot,490,1977,1714
14126,kingso33,442,STEEBot,492,2184,1968
14127,NoelL,387,HastyBot,485,2192,2006
14129,deathstar,362,STEEBot,394,1845,1687
14130,NoelL,318,HastyBot,508,2176,2016
14131,Goldenlamb,409,STEEBot,405,2100,2054
14132,Bright_10,407,STEEBot,479,2093,1847
14133,Kathleen3,360,BetterBot,413,1944,1936
14134,Vishy56789,463,HastyBot,403,2010,1711
14135,wagyus,419,HastyBot,351,2287,2059
14136,Rlowengrub,212,HastyBot,457,2031,1253
14137,zem,456,HastyBot,395,2136,1787
14138,Omoyedivine,360,STEEBot,440,2097,2005
14139,BB-8,417,HastyBot,421,1649,1500
14140,Gazzu,501,STEEBot,380,1884,1719
14141,cityboy,389,STEEBot,453,1744,1770
14142,Goldenlamb,379,STEEBot,456,2143,2085
14143,BB-8,295,HastyBot,487,1650,1500
14144,shcheah,314,HastyBot,558,2282,2035
14146,BB-8,368,HastyBot,394,1640,1500
14147,runnerguy,428,STEEBot,421,1832,1811
14148,juliuswilson,291,STEEBot,452,2117,1908
14149,Sluggin24,418,BetterBot,377,1702,1581
14150,BB-8,389,HastyBot,353,1664,1500
14152,NatthanonL,356,STEEBot,396,2172,2038
14153,BB-8,368,HastyBot,343,1614,1500
14154,jaundiced,405,STEEBot,409,1841,1797
14155,pisces223,405,STEEBot,458,1831,1657
14156,Mohd.Irfan,341,STEEBot,431,2077,1755
14157,PENapasa,386,BetterBot,421,1918,1862
14160,pandorable,338,BetterBot,358,1853,1635
14162,HivinD,457,STEEBot,431,2148,2125
14163,BB-8,486,HastyBot,390,1664,1500
14164,AmnaNoor,170,HastyBot,650,2275,1315
14165,ChrisNtege,386,HastyBot,385,2306,2005
14167,Kovert,501,BetterBot,264,1680,1826
14169,Shanthoosh,421,BetterBot,346,1968,1697
14173,pandorable,354,BetterBot,368,1882,1650
14175,BB-8,381,HastyBot,435,1615,1500
14177,BB-8,387,HastyBot,403,1614,1500
14178,KoalaJ,428,STEEBot,484,2144,2109
14181,BB-8,421,HastyBot,296,1614,1500
14182,Marlon,475,HastyBot,464,2189,2117
14184,SQUID,450,BetterBot,286,2070,1717
14185,ChsrQat,376,BetterBot,348,1926,2146
14187,MarieDee,431,BetterBot,297,1958,2016
14188,BethMix,353,HastyBot,517,2068,1563
14189,LeChamp21,207,BetterBot,557,1951,1649
14191,BB-8,396,HastyBot,387,1615,1500
14192,yss,392,BetterBot,325,1952,1943
14193,Mattsky,287,BetterBot,451,2005,1540
14195,pandorable,302,BetterBot,464,1861,1648
14196,BB-8,424,HastyBot,333,1633,1500
14198,rak1507,537,HastyBot,388,2182,2081
14200,pandorable,329,BetterBot,495,1837,1669
14201,NishanyaGammanpila,510,BetterBot,373,1996,1840
14202,Goldenwick,290,BetterBot,380,1756,1322
14203,jaundiced,356,STEEBot,365,1936,1847
14205,Stanley,441,HastyBot,382,2211,2170
14206,talulah,330,STEEBot,510,1829,1633
14207,Sopejohn,463,STEEBot,456,2111,1823
14208,Possibilites,415,HastyBot,454,2207,1850
14209,NatthanonL,485,STEEBot,435,2077,1998
14211,pandorable,240,BetterBot,390,1862,1681
14212,Yasiru,291,BetterBot,444,1993,2023
14213,Uzams,305,STEEBot,511,2126,1811
14214,pandorable,305,BetterBot,501,1848,1639
14216,sungoer,408,HastyBot,356,1933,1799
14217,Rexington,531,STEEBot,273,2123,2099
14218,shcheah,509,HastyBot,389,2196,2075
14219,BB-8,433,HastyBot,391,1649,1500
14220,Knight2014,380,BetterBot,393,1850,1801
14221,Kathleen3,398,BetterBot,364,2010,1965
14222,kar2008,408,BetterBot,407,1664,1820
14223,Matt_86,368,STEEBot,470,2141,1943
14228,twjiayu,317,STEEBot,542,2111,1554
14229,BB-8,391,HastyBot,452,1649,1500
14230,Yitzy,273,BetterBot,391,2037,1617
14231,daddyfiyin,392,HastyBot,655,2205,2002
14232,taqi,338,HastyBot,491,2237,1966
14233,Kathleen3,442,BetterBot,348,1967,2022
14234,pisces223,265,STEEBot,406,1847,1646
14236,BB-8,365,HastyBot,438,1614,1500
14237,noahslat,459,HastyBot,481,2232,1834
14239,kar2008,443,HastyBot,437,1985,1799
14240,Venater,313,BetterBot,340,1628,1442
14242,BeautifulWaste,437,BetterBot,347,2016,1786
14246,NishanyaGammanpila,334,BetterBot,454,2061,1840
14247,BeautifulWaste,308,BetterBot,420,2053,1785
14248,pandorable,212,BetterBot,377,1843,1645
14249,BB-8,596,HastyBot,360,1664,1500
14250,NoelL,403,HastyBot,450,2279,1993
14251,atay8,297,STEEBot,356,2118,2145
14253,BB-8,427,HastyBot,439,1640,1500
14254,ChsrQat,397,BetterBot,426,2072,2066
14255,Abdulmumin,327,STEEBot,421,2156,2139
14256,gregthaopenny,370,BetterBot,455,1679,1594
14257,shcheah,325,HastyBot,470,2210,2059
14258,Trayz,330,STEEBot,525,2163,2017
14259,Gimhan04,225,BetterBot,290,1943,1701
14260,akiff_faleel,243,STEEBot,642,2046,2049
14261,pandorable,227,BetterBot,404,1914,1629
14262,PVMG,329,STEEBot,572,2030,1961
14264,sbush,451,STEEBot,368,1895,1820
14265,kar2008,431,HastyBot,427,2026,1860
14266,HivinD,526,STEEBot,480,2146,2099
14267,Mimix,301,STEEBot,516,2109,1777
14268,kfraley,357,HastyBot,488,2297,2137
14269,BB-8,338,HastyBot,492,1615,1500
14270,rak1507,476,STEEBot,415,2005,1936
14271,stevy,382,STEEBot,369,1832,1500
14273,SQUID,334,BetterBot,486,1895,1714
14276,Xerxes,356,BetterBot,410,2012,1814
14277,Yracivc,411,STEEBot,397,2090,2125
14279,BeautifulWaste,385,BetterBot,325,2000,1779
14280,talulah,368,STEEBot,445,1842,1633
14281,clinton,489,BetterBot,269,2054,2148
14284,pisces223,370,STEEBot,393,1820,1690
14285,adola,495,HastyBot,449,2243,2152
14286,talulah,342,STEEBot,467,1920,1579
14287,ChsrQat,422,BetterBot,453,1678,1696
14288,busker221,557,HastyBot,470,2151,2059
14289,deathstar,414,STEEBot,444,1904,1759
14290,NurdiniDelisha,334,BetterBot,386,1972,2022
14291,Crookshanks,425,STEEBot,425,2137,1983
14296,MsSpeller,500,HastyBot,512,2040,1710
14297,shaneabbas,429,STEEBot,470,2143,1984
14301,saracen256,319,HastyBot,507,2251,1854
14302,Vidyam,175,HastyBot,330,2166,1299
14304,AlexisKoh,327,HastyBot,542,2178,1806
14307,Omoyedivine,318,STEEBot,434,2164,2031
14308,Zynx,412,BetterBot,312,2004,1893
14310,gregthaopenny,340,BetterBot,342,1649,1641
14312,inshal,427,HastyBot,465,2263,1841
14316,daddyfiyin,517,HastyBot,409,2211,2032
14317,rodchris71,336,BetterBot,358,2026,1802
14318,BeanzCyclones,378,STEEBot,375,2167,1908
14319,kojin,197,BetterBot,516,1987,1466
14321,DonkeyYote,436,HastyBot,323,2038,1789
14322,NoelL,442,HastyBot,475,2268,2026
14323,CobaltBlue,296,BetterBot,376,1725,1500
14325,jocelot,374,BetterBot,391,1624,1457
14326,Kathleen3,326,BetterBot,328,2008,1977
14327,Paroo,243,HastyBot,595,2235,1541
14328,NurdiniDelisha,269,BetterBot,485,1989,1981
14329,MYJTehx,323,BetterBot,446,2030,1899
14330,Onwords,427,BetterBot,374,1748,1745
14331,Mimix,381,BetterBot,400,1960,1769
14332,Kwyet,458,STEEBot,397,1825,1846
14333,busker221,360,HastyBot,454,2190,2033
14334,phavour,367,STEEBot,517,2038,1899
14335,kar2008,508,BetterBot,341,1731,1857
14336,Avyze,387,STEEBot,343,2099,2107
14338,Rexington,394,STEEBot,497,2237,2100
14339,Goldenlamb,353,STEEBot,428,2092,2030
14340,BB-8,303,HastyBot,404,1615,1500
14341,talulah,307,STEEBot,398,1831,1594
14344,tsardom,403,STEEBot,411,1733,1761
14347,BB-8,388,HastyBot,430,1664,1500
14348,WELCOME,490,HastyBot,463,2288,2105
14351,Anita,385,STEEBot,443,1870,1647
14352,Anita,459,BetterBot,403,1659,1567
14354,BB-8,341,HastyBot,381,1640,1500
14355,BB-8,436,HastyBot,416,1640,1500
14358,Patcha2304,267,BetterBot,458,2010,1709
14360,IlmanHaziq,380,BetterBot,322,1964,1697
14361,MB2,472,HastyBot,389,2189,1937
14363,Banman1,349,STEEBot,456,1901,1691
14367,BB-8,354,HastyBot,439,1664,1500
14368,bbharath,323,STEEBot,515,2167,1864
14369,Sopejohn,377,STEEBot,427,2139,1823
14371,Omoyedivine,486,STEEBot,437,2053,2046
14372,orlyns,421,STEEBot,548,2025,2002
14373,tariffs,392,STEEBot,361,2026,1852
14374,Vishy56789,468,HastyBot,397,2044,1716
14376,Yuki86,210,HastyBot,605,2302,1258
14378,Zynx,417,BetterBot,352,1919,1931
14379,Loeloeraai,308,BetterBot,453,1985,1809
14382,SirFink,367,STEEBot,467,1866,1420
14383,Goldenwick,248,BetterBot,529,1712,1320
14384,Bingobabe,275,BetterBot,393,2009,2043
14386,vannandonly,421,HastyBot,473,2150,2147
14387,Mimix,457,BetterBot,234,1962,1839
14388,Camelngz,413,STEEBot,461,2141,1941
14389,wagyus,539,STEEBot,394,2053,1967
14391,PENapasa,274,BetterBot,460,1946,1849
14392,SQUID,361,BetterBot,334,1938,1695
14393,gopostal24,457,BetterBot,258,1659,1711
14394,MankDemes,376,BetterBot,443,1956,1500
14397,AlmaAzZahra,300,BetterBot,355,2005,1651
14398,noahslat,304,HastyBot,543,2239,1834
14399,Onwords,413,BetterBot,390,1704,1814
14400,Laju,391,BetterBot,334,2047,1810
14401,PVMG,403,BetterBot,345,1906,1932
14402,Kathleen3,435,BetterBot,295,1880,2014
14403,Matt_86,376,HastyBot,541,2273,1957
14405,MarieDee,366,BetterBot,397,1991,1983
14406,shcheah,472,HastyBot,496,2298,2092
14407,rodchris71,369,BetterBot,378,2027,1805
14409,Takahashi,381,BetterBot,399,1883,1816
14410,Qi,357,HastyBot,543,2219,2029
14411,inshal,392,HastyBot,524,2253,1858
14412,BB-8,388,HastyBot,500,1614,1500
14413,Esan,359,HastyBot,500,2207,2089
14414,afeicher,304,HastyBot,472,1950,1403
14416,CobaltBlue,389,BetterBot,372,1677,1500
14417,atay8,491,STEEBot,411,2134,2061
14418,Jerry47,386,HastyBot,485,2226,2000
14419,hellacia,412,HastyBot,377,2079,1816
14420,Laju,320,BetterBot,401,2058,1813
14421,MSHS-21LEEJINYIH,377,STEEBot,463,2158,1878
14422,magic29,413,BetterBot,365,1863,1813
14423,Bingobabe,421,BetterBot,409,1718,1614
14424,BethMix,263,STEEBot,588,1825,1584
14425,meganlmz,342,HastyBot,550,2207,1846
14427,Rexington,438,STEEBot,365,2110,2027
14428,ruby43,347,BetterBot,394,1720,1599
14429,Hercules,399,STEEBot,391,1878,1860
14432,BB-8,405,HastyBot,303,1649,1500
14433,BB-8,316,HastyBot,416,1614,1500
14436,Xerxes,390,BetterBot,378,1997,1865
14437,meetsumeet,351,STEEBot,500,2121,1896
14438,Trayz,390,STEEBot,418,2129,1956
14445,tarkovsky7,324,HastyBot,448,2049,1870
14446,UcheVictor,397,STEEBot,399,2164,1959
14447,Kathleen3,374,BetterBot,438,2023,2024
14448,meganlmz,230,HastyBot,529,2235,1846
14449,BB-8,451,HastyBot,371,1614,1500
14450,ssirin.n,286,BetterBot,487,1937,1357
14452,Meiira4c,245,STEEBot,539,2085,1557
14453,thraoph,460,HastyBot,364,2161,2060
14455,pandorable,297,BetterBot,573,1914,1618
14456,kar2008,343,BetterBot,340,1636,1759
14458,BB-8,378,HastyBot,337,1640,1500
14459,b0nf1re,370,BetterBot,408,1725,1567
14460,CornyG,362,STEEBot,411,1722,1590
14461,iyerkala63,388,BetterBot,358,1871,1810
14464,wzy3112,338,HastyBot,410,2255,2023
14467,MagiKrap,323,BetterBot,384,2016,1913
14470,Okechi,429,HastyBot,381,2154,1883
14471,DJosh,389,BetterBot,366,1946,2038
14472,BB-8,424,HastyBot,419,1614,1500
14473,sstastic,413,STEEBot,408,2126,1772
14474,kar2008,418,BetterBot,379,1686,1842
14475,Glilac,421,BetterBot,351,2023,2112
14477,Zynx,317,BetterBot,418,1934,1974
14478,proton2020,483,STEEBot,422,2115,1979
14480,inshal,300,HastyBot,517,2250,1843
14481,inshal,400,HastyBot,372,2287,1832
14483,scaredy,360,BetterBot,389,1831,1626
14486,tramper,489,BetterBot,287,2019,2046
14487,BB-8,378,HastyBot,438,1640,1500
14489,Meiira4c,333,STEEBot,468,2084,1557
14490,chloe,410,HastyBot,488,1958,1864
14492,rodchris71,289,BetterBot,381,1976,1837
14493,jaundiced,445,STEEBot,519,1877,1865
14494,pisces223,356,STEEBot,345,1789,1646
14495,TT9000,342,BetterBot,306,1675,1500
14498,Yracivc,538,STEEBot,319,2169,2159
14499,pandorable,363,BetterBot,453,1817,1671
14501,Phenom,409,HastyBot,475,2150,2061
14502,phavour,391,BetterBot,385,1992,2035
14503,BB-8,353,HastyBot,453,1640,1500
14504,BeautifulWaste,372,BetterBot,494,2077,1827
14505,BB-8,325,HastyBot,472,1640,1500
14507,BB-8,400,HastyBot,293,1640,1500
14508,sungoer,336,HastyBot,507,2018,1817
14509,markc1945,313,BetterBot,379,1639,1552
14510,pandorable,350,BetterBot,406,1840,1637
14511,BB-8,364,HastyBot,448,1640,1500
14512,deflate2,365,BetterBot,367,1990,2171
14513,talulah,271,STEEBot,396,1842,1607
14515,thisguy,421,HastyBot,533,1965,1922
14518,ManaalAsher,377,HastyBot,525,2333,2054
14520,Goldenwick,249,BetterBot,413,1673,1336
14522,Trayz,335,STEEBot,550,2136,2042
14523,akiff_faleel,332,STEEBot,489,2116,2041
14524,Anita,278,STEEBot,378,1820,1584
14525,UcheVictor,350,STEEBot,472,2152,1948
14526,saladboy,318,HastyBot,432,2031,1580
14527,BB-8,380,HastyBot,391,1615,1500
14528,busker221,418,HastyBot,443,2203,2051
14530,greenmountain1,335,STEEBot,416,1891,1553
14534,CobaltBlue,307,BetterBot,548,1725,1500
14536,Juniper,392,BetterBot,304,1660,1280
14538,BB-8,446,HastyBot,370,1614,1500
14539,ruby43,237,BetterBot,384,1639,1590
14540,samsiah06,93,HastyBot,676,2235,1177
14542,vinylchances,336,HastyBot,527,2186,1887
14543,Tingming,275,STEEBot,568,2135,1431
14544,Arnav1,398,BetterBot,359,1896,1958
14546,QueenOfHearts,299,BetterBot,440,1985,1678
14547,squashy,259,BetterBot,424,2011,1865
14550,Anita,318,STEEBot,490,1899,1540
14552,BB-8,410,HastyBot,457,1614,1500
14553,ChrisOB,331,STEEBot,514,2091,2054
14554,vinylchances,308,HastyBot,510,2168,1845
14556,pandorable,292,BetterBot,399,1842,1626
14558,rak1507,468,STEEBot,422,2156,2092
14559,MB2,367,HastyBot,432,2154,1928
14560,Xcalibur,391,STEEBot,490,2121,2024
14562,inshal,377,HastyBot,489,2250,1860
14563,Orixa,389,STEEBot,429,2138,1956
14564,Sopejohn,466,STEEBot,428,2076,1823
14565,sidnit,360,BetterBot,473,1999,1619
14566,cudbear,351,STEEBot,417,2074,2039
14569,deathstar,384,STEEBot,398,1837,1649
14571,Kovert,355,BetterBot,497,1682,1687
14573,joelimus,360,HastyBot,423,2104,2022
14574,BB-8,458,HastyBot,360,1640,1500
14575,kar2008,387,BetterBot,383,1636,1802
14576,BB-8,469,HastyBot,313,1664,1500
14577,HivinD,434,STEEBot,470,2110,2134
14578,spark1,411,STEEBot,477,1885,1597
14579,Anita,316,BetterBot,442,1678,1627
14581,shaunthesheep,442,STEEBot,394,2184,2044
14582,UcheVictor,293,STEEBot,492,2163,1959
14583,BB-8,402,HastyBot,410,1664,1500
14584,sl1000,356,BetterBot,461,2077,1834
14585,earth,407,STEEBot,418,2085,2203
14586,Matt_86,374,HastyBot,458,2292,1970
14588,HivinD,442,STEEBot,470,2094,2098
14589,hokomayin,407,BetterBot,435,1995,1957
14592,Anita,330,STEEBot,333,1826,1571
14595,Nixaplayswords,428,BetterBot,342,1936,2107
14596,vtr14AA,263,STEEBot,526,1880,1733
14598,bbharath,256,STEEBot,502,2122,1891
14599,BB-8,387,HastyBot,366,1614,1500
14601,NurdiniDelisha,291,BetterBot,353,1989,1999
14602,Goldenlamb,388,STEEBot,437,2191,2053
14603,Luigi19,295,BetterBot,390,2020,1744
14604,DonkeyYote,458,HastyBot,435,2030,1776
14605,ChsrQat,411,BetterBot,361,2051,2005
14606,vinylchances,323,HastyBot,608,2143,1885
14607,Uzams,384,STEEBot,440,2142,1705
14608,BB-8,355,HastyBot,426,1640,1500
14609,orlyns,353,STEEBot,397,2094,1978
14611,BB-8,403,HastyBot,364,1664,1500
14613,meetsumeet,346,STEEBot,472,2130,1895
14614,dathanl,471,BetterBot,401,1631,1548
14616,Yracivc,508,STEEBot,414,2025,2157
14618,BeautifulWaste,426,BetterBot,373,2028,1781
